building_1,location_1,location_2,building_2,assignment
1005,2005,3005,4006,1.0
1005,2005,3005,4007,1.0
1005,2005,3005,4008,1.0
1005,2005,3005,4009,1.0
1005,2005,3005,4010,1.0
1005,2005,3005,4011,1.0
1005,2005,3005,4012,1.0
1005,2005,3005,4013,1.0
1005,2005,3005,4014,1.0
1005,2005,3005,4015,1.0
1005,2005,3005,4016,1.0
1005,2005,3005,4017,1.0
1005,2005,3005,4018,1.0
1005,2005,3005,4019,1.0
1005,2005,3005,4020,1.0
1006,2005,3005,4001,1.0
1006,2005,3005,4002,1.0
1006,2005,3005,4003,1.0
1006,2005,3005,4004,1.0
1006,2005,3005,4005,1.0
1006,2005,3005,4006,1.0
1006,2005,3005,4007,1.0
1006,2005,3005,4008,1.0
1006,2005,3005,4009,1.0
1006,2005,3005,4010,1.0
1006,2005,3005,4011,1.0
1006,2005,3005,4012,1.0
1006,2005,3005,4013,1.0
1006,2005,3005,4014,1.0
1006,2005,3005,4015,1.0
1006,2005,3005,4016,1.0
1006,2005,3005,4017,1.0
1006,2005,3005,4018,1.0
1006,2005,3005,4019,1.0
1006,2005,3005,4020,1.0
1007,2005,3005,4001,1.0
1007,2005,3005,4002,1.0
1007,2005,3005,4003,1.0
1007,2005,3005,4004,1.0
1007,2005,3005,4005,1.0
1007,2005,3005,4006,1.0
1007,2005,3005,4007,1.0
1007,2005,3005,4008,1.0
1007,2005,3005,4009,1.0
1007,2005,3005,4010,1.0
1007,2005,3005,4011,1.0
1007,2005,3005,4012,1.0
1007,2005,3005,4013,1.0
1007,2005,3005,4014,1.0
1007,2005,3005,4015,1.0
1007,2005,3005,4016,1.0
1007,2005,3005,4017,1.0
1007,2005,3005,4018,1.0
1007,2005,3005,4019,1.0
1007,2005,3005,4020,1.0
1008,2005,3005,4001,1.0
1008,2005,3005,4002,1.0
1008,2005,3005,4003,1.0
1008,2005,3005,4004,1.0
1008,2005,3005,4005,1.0
1008,2005,3005,4006,1.0
1008,2005,3005,4007,1.0
1008,2005,3005,4008,1.0
1008,2005,3005,4009,1.0
1008,2005,3005,4010,1.0
1008,2005,3005,4011,1.0
1008,2005,3005,4012,1.0
1008,2005,3005,4013,1.0
1008,2005,3005,4014,1.0
1008,2005,3005,4015,1.0
1008,2005,3005,4016,1.0
1008,2005,3005,4017,1.0
1008,2005,3005,4018,1.0
1008,2005,3005,4019,1.0
1008,2005,3005,4020,1.0
1009,2005,3005,4001,1.0
1009,2005,3005,4002,1.0
1009,2005,3005,4003,1.0
1009,2005,3005,4004,1.0
1009,2005,3005,4005,1.0
1009,2005,3005,4006,1.0
1009,2005,3005,4007,1.0
1009,2005,3005,4008,1.0
1009,2005,3005,4009,1.0
1009,2005,3005,4010,1.0
1009,2005,3005,4011,1.0
1009,2005,3005,4012,1.0
1009,2005,3005,4013,1.0
1009,2005,3005,4014,1.0
1009,2005,3005,4015,1.0
1009,2005,3005,4016,1.0
1009,2005,3005,4017,1.0
1009,2005,3005,4018,1.0
1009,2005,3005,4019,1.0
1009,2005,3005,4020,1.0
1010,2005,3005,4001,1.0
1010,2005,3005,4002,1.0
1010,2005,3005,4003,1.0
1010,2005,3005,4004,1.0
1010,2005,3005,4005,1.0
1010,2005,3005,4006,1.0
1010,2005,3005,4007,1.0
1010,2005,3005,4008,1.0
1010,2005,3005,4009,1.0
1010,2005,3005,4010,1.0
1010,2005,3005,4011,1.0
1010,2005,3005,4012,1.0
1010,2005,3005,4013,1.0
1010,2005,3005,4014,1.0
1010,2005,3005,4015,1.0
1010,2005,3005,4016,1.0
1010,2005,3005,4017,1.0
1010,2005,3005,4018,1.0
1010,2005,3005,4019,1.0
1010,2005,3005,4020,1.0
1011,2005,3005,4001,1.0
1011,2005,3005,4002,1.0
1011,2005,3005,4003,1.0
1011,2005,3005,4004,1.0
1011,2005,3005,4005,1.0
1011,2005,3005,4006,1.0
1011,2005,3005,4007,1.0
1011,2005,3005,4008,1.0
1011,2005,3005,4009,1.0
1011,2005,3005,4010,1.0
1011,2005,3005,4011,1.0
1011,2005,3005,4012,1.0
1011,2005,3005,4013,1.0
1011,2005,3005,4014,1.0
1011,2005,3005,4015,1.0
1011,2005,3005,4016,1.0
1011,2005,3005,4017,1.0
1011,2005,3005,4018,1.0
1011,2005,3005,4019,1.0
1011,2005,3005,4020,1.0
1012,2005,3005,4001,1.0
1012,2005,3005,4002,1.0
1012,2005,3005,4003,1.0
1012,2005,3005,4004,1.0
1012,2005,3005,4005,1.0
1012,2005,3005,4006,1.0
1012,2005,3005,4007,1.0
1012,2005,3005,4008,1.0
1012,2005,3005,4009,1.0
1012,2005,3005,4010,1.0
1012,2005,3005,4011,1.0
1012,2005,3005,4012,1.0
1012,2005,3005,4013,1.0
1012,2005,3005,4014,1.0
1012,2005,3005,4015,1.0
1012,2005,3005,4016,1.0
1012,2005,3005,4017,1.0
1012,2005,3005,4018,1.0
1012,2005,3005,4019,1.0
1012,2005,3005,4020,1.0
1013,2005,3005,4001,1.0
1013,2005,3005,4002,1.0
1013,2005,3005,4003,1.0
1013,2005,3005,4004,1.0
1013,2005,3005,4005,1.0
1013,2005,3005,4006,1.0
1013,2005,3005,4007,1.0
1013,2005,3005,4008,1.0
1013,2005,3005,4009,1.0
1013,2005,3005,4010,1.0
1013,2005,3005,4011,1.0
1013,2005,3005,4012,1.0
1013,2005,3005,4013,1.0
1013,2005,3005,4014,1.0
1013,2005,3005,4015,1.0
1013,2005,3005,4016,1.0
1013,2005,3005,4017,1.0
1013,2005,3005,4018,1.0
1013,2005,3005,4019,1.0
1013,2005,3005,4020,1.0
1014,2005,3005,4001,1.0
1014,2005,3005,4002,1.0
1014,2005,3005,4003,1.0
1014,2005,3005,4004,1.0
1014,2005,3005,4005,1.0
1014,2005,3005,4006,1.0
1014,2005,3005,4007,1.0
1014,2005,3005,4008,1.0
1014,2005,3005,4009,1.0
1014,2005,3005,4010,1.0
1014,2005,3005,4011,1.0
1014,2005,3005,4012,1.0
1014,2005,3005,4013,1.0
1014,2005,3005,4014,1.0
1014,2005,3005,4015,1.0
1014,2005,3005,4016,1.0
1014,2005,3005,4017,1.0
1014,2005,3005,4018,1.0
1014,2005,3005,4019,1.0
1014,2005,3005,4020,1.0
1015,2005,3005,4001,1.0
1015,2005,3005,4002,1.0
1015,2005,3005,4003,1.0
1015,2005,3005,4004,1.0
1015,2005,3005,4005,1.0
1015,2005,3005,4006,1.0
1015,2005,3005,4007,1.0
1015,2005,3005,4008,1.0
1015,2005,3005,4009,1.0
1015,2005,3005,4010,1.0
1015,2005,3005,4011,1.0
1015,2005,3005,4012,1.0
1015,2005,3005,4013,1.0
1015,2005,3005,4014,1.0
1015,2005,3005,4015,1.0
1015,2005,3005,4016,1.0
1015,2005,3005,4017,1.0
1015,2005,3005,4018,1.0
1015,2005,3005,4019,1.0
1015,2005,3005,4020,1.0
1016,2005,3005,4001,1.0
1016,2005,3005,4002,1.0
1016,2005,3005,4003,1.0
1016,2005,3005,4004,1.0
1016,2005,3005,4005,1.0
1016,2005,3005,4006,1.0
1016,2005,3005,4007,1.0
1016,2005,3005,4008,1.0
1016,2005,3005,4009,1.0
1016,2005,3005,4010,1.0
1016,2005,3005,4011,1.0
1016,2005,3005,4012,1.0
1016,2005,3005,4013,1.0
1016,2005,3005,4014,1.0
1016,2005,3005,4015,1.0
1016,2005,3005,4016,1.0
1016,2005,3005,4017,1.0
1016,2005,3005,4018,1.0
1016,2005,3005,4019,1.0
1016,2005,3005,4020,1.0
1017,2005,3005,4001,1.0
1017,2005,3005,4002,1.0
1017,2005,3005,4003,1.0
1017,2005,3005,4004,1.0
1017,2005,3005,4005,1.0
1017,2005,3005,4006,1.0
1017,2005,3005,4007,1.0
1017,2005,3005,4008,1.0
1017,2005,3005,4009,1.0
1017,2005,3005,4010,1.0
1017,2005,3005,4011,1.0
1017,2005,3005,4012,1.0
1017,2005,3005,4013,1.0
1017,2005,3005,4014,1.0
1017,2005,3005,4015,1.0
1017,2005,3005,4016,1.0
1017,2005,3005,4017,1.0
1017,2005,3005,4018,1.0
1017,2005,3005,4019,1.0
1017,2005,3005,4020,1.0
1018,2005,3005,4001,1.0
1018,2005,3005,4002,1.0
1018,2005,3005,4003,1.0
1018,2005,3005,4004,1.0
1018,2005,3005,4005,1.0
1018,2005,3005,4006,1.0
1018,2005,3005,4007,1.0
1018,2005,3005,4008,1.0
1018,2005,3005,4009,1.0
1018,2005,3005,4010,1.0
1018,2005,3005,4011,1.0
1018,2005,3005,4012,1.0
1018,2005,3005,4013,1.0
1018,2005,3005,4014,1.0
1018,2005,3005,4015,1.0
1018,2005,3005,4016,1.0
1018,2005,3005,4017,1.0
1018,2005,3005,4018,1.0
1018,2005,3005,4019,1.0
1018,2005,3005,4020,1.0
1019,2005,3005,4001,1.0
1019,2005,3005,4002,1.0
1019,2005,3005,4003,1.0
1019,2005,3005,4004,1.0
1019,2005,3005,4005,1.0
1019,2005,3005,4006,1.0
1019,2005,3005,4007,1.0
1019,2005,3005,4008,1.0
1019,2005,3005,4009,1.0
1019,2005,3005,4010,1.0
1019,2005,3005,4011,1.0
1019,2005,3005,4012,1.0
1019,2005,3005,4013,1.0
1019,2005,3005,4014,1.0
1019,2005,3005,4015,1.0
1019,2005,3005,4016,1.0
1019,2005,3005,4017,1.0
1019,2005,3005,4018,1.0
1019,2005,3005,4019,1.0
1019,2005,3005,4020,1.0
1020,2005,3005,4001,1.0
1020,2005,3005,4002,1.0
1020,2005,3005,4003,1.0
1020,2005,3005,4004,1.0
1020,2005,3005,4005,1.0
1020,2005,3005,4006,1.0
1020,2005,3005,4007,1.0
1020,2005,3005,4008,1.0
1020,2005,3005,4009,1.0
1020,2005,3005,4010,1.0
1020,2005,3005,4011,1.0
1020,2005,3005,4012,1.0
1020,2005,3005,4013,1.0
1020,2005,3005,4014,1.0
1020,2005,3005,4015,1.0
1020,2005,3005,4016,1.0
1020,2005,3005,4017,1.0
1020,2005,3005,4018,1.0
1020,2005,3005,4019,1.0
1020,2005,3005,4020,1.0
